order_item_id,order_id,dish_id,quantity,dish_price
38298,19314,18,1,12.25
38299,19315,22,1,21.0
38300,19315,15,1,6.3
38301,19315,26,1,10.5
38302,19316,38,1,12.6
38303,19317,27,1,15.75
38304,19317,3,1,19.25
38305,19318,32,1,12.25
38306,19319,33,1,7.0
38307,19320,16,1,17.5
38308,19320,19,1,10.5
38309,19320,44,1,17.5
38310,19321,44,1,17.5
38311,19321,24,1,11.2
38312,19321,37,1,15.75
38313,19322,38,1,12.6
38314,19322,43,1,13.3
38315,19322,36,1,6.3
38316,19323,33,1,7.0
38317,19323,11,1,9.1
38318,19324,42,1,6.3
38319,19325,14,1,11.2
38320,19325,13,1,7.0
38321,19326,6,1,9.8
38322,19327,25,1,16.8
38323,19327,20,1,12.6
38324,19327,16,1,17.5
38325,19328,38,1,12.6
38326,19329,26,1,10.5
38327,19329,2,1,15.75
38328,19329,38,1,12.6
38329,19330,26,1,10.5
38330,19330,44,1,17.5
38331,19330,20,1,12.6
38332,19331,17,1,9.8
38333,19331,34,1,16.8
38334,19332,44,1,17.5
38335,19332,9,1,13.3
38336,19333,37,1,15.75
38337,19333,42,1,6.3
38338,19333,11,1,9.1
38339,19334,11,1,9.1
38340,19334,18,1,12.25
38341,19334,44,1,17.5
38342,19335,18,1,12.25
38343,19336,18,1,12.25
38344,19336,16,1,17.5
38345,19337,9,1,13.3
38346,19338,3,1,19.25
38347,19339,22,1,21.0
38348,19339,2,1,15.75
38349,19340,2,1,15.75
38350,19340,41,1,9.8
38351,19341,2,1,15.75
38352,19341,41,1,9.8
38353,19342,47,1,16.8
38354,19342,5,1,10.5
38355,19342,44,1,17.5
38356,19343,13,1,7.0
38357,19343,3,1,19.25
38358,19343,47,1,16.8
38359,19344,14,1,11.2
38360,19345,6,1,9.8
38361,19345,2,1,15.75
38362,19345,1,1,12.25
38363,19346,46,1,21.0
38364,19346,36,1,6.3
38365,19347,22,1,21.0
38366,19348,24,1,11.2
38367,19348,9,1,13.3
38368,19348,48,1,8.75
38369,19349,45,1,19.25
38370,19349,26,1,10.5
38371,19350,25,1,16.8
38372,19350,9,1,13.3
38373,19351,30,1,20.3
38374,19352,7,1,7.7
38375,19352,43,1,13.3
38376,19353,21,1,20.3
38377,19353,37,1,15.75
38378,19353,26,1,10.5
38379,19354,13,1,7.0
38380,19354,45,1,19.25
38381,19354,14,1,11.2
38382,19355,39,1,14.0
38383,19355,49,1,12.25
38384,19356,35,1,13.3
38385,19357,49,1,12.25
38386,19358,13,1,7.0
38387,19358,48,1,8.75
38388,19358,11,1,9.1
38389,19359,28,1,7.7
38390,19360,40,1,14.7
38391,19361,21,1,20.3
38392,19361,24,1,11.2
38393,19361,10,1,8.4
38394,19362,32,1,12.25
38395,19363,11,1,9.1
38396,19363,14,1,11.2
38397,19364,43,1,13.3
38398,19364,3,1,19.25
38399,19364,13,1,7.0
38400,19365,30,1,20.3
38401,19366,1,1,12.25
38402,19366,6,1,9.8
38403,19366,46,1,21.0
38404,19367,11,1,9.1
38405,19368,14,1,11.2
38406,19368,3,1,19.25
38407,19369,7,1,7.7
38408,19370,17,1,9.8
38409,19371,2,1,15.75
38410,19371,24,1,11.2
38411,19371,41,1,9.8
38412,19372,26,1,10.5
38413,19372,24,1,11.2
38414,19373,46,1,21.0
38415,19374,21,1,20.3
38416,19374,25,1,16.8
38417,19374,6,1,9.8
38418,19375,31,1,14.7
38419,19375,11,1,9.1
38420,19376,34,1,16.8
38421,19376,26,1,10.5
38422,19376,45,1,19.25
38423,19377,34,1,16.8
38424,19378,28,1,7.7
38425,19378,17,1,9.8
38426,19379,26,1,10.5
38427,19380,45,1,19.25
38428,19380,42,1,6.3
38429,19380,25,1,16.8
38430,19381,39,1,14.0
38431,19381,26,1,10.5
38432,19381,31,1,14.7
38433,19382,29,1,18.2
38434,19382,47,1,16.8
38435,19383,40,1,14.7
38436,19384,29,1,18.2
38437,19385,43,1,13.3
38438,19386,48,1,8.75
38439,19386,15,1,6.3
38440,19387,33,1,7.0
38441,19387,48,1,8.75
38442,19388,36,1,6.3
38443,19388,30,1,20.3
38444,19389,5,1,10.5
38445,19389,44,1,17.5
38446,19389,48,1,8.75
38447,19390,1,1,12.25
38448,19390,36,1,6.3
38449,19391,20,1,12.6
38450,19391,36,1,6.3
38451,19391,15,1,6.3
38452,19392,21,1,20.3
38453,19392,48,1,8.75
38454,19393,37,1,15.75
38455,19393,6,1,9.8
38456,19394,44,1,17.5
38457,19395,23,1,14.7
38458,19396,12,1,16.8
38459,19396,44,1,17.5
38460,19396,29,1,18.2
38461,19397,37,1,15.75
38462,19397,22,1,21.0
38463,19398,3,1,19.25
38464,19398,35,1,13.3
38465,19399,43,1,13.3
38466,19399,4,1,8.75
38467,19399,22,1,21.0
38468,19400,35,1,13.3
38469,19401,8,1,7.0
38470,19401,40,1,14.7
38471,19402,37,1,15.75
38472,19403,3,1,19.25
38473,19403,24,1,11.2
38474,19403,6,1,9.8
38475,19404,31,1,14.7
38476,19404,1,1,12.25
38477,19405,20,1,12.6
38478,19405,34,1,16.8
38479,19406,11,1,9.1
38480,19407,32,1,12.25
38481,19407,41,1,9.8
38482,19407,36,1,6.3
38483,19408,35,1,13.3
38484,19408,28,1,7.7
38485,19409,28,1,7.7
38486,19409,29,1,18.2
38487,19410,5,1,10.5
38488,19410,25,1,16.8
38489,19410,7,1,7.7
38490,19411,18,1,12.25
38491,19411,35,1,13.3
38492,19412,39,1,14.0
38493,19412,27,1,15.75
38494,19412,15,1,6.3
38495,19413,17,1,9.8
38496,19413,46,1,21.0
38497,19414,40,1,14.7
38498,19415,28,1,7.7
38499,19416,48,1,8.75
38500,19417,4,1,8.75
38501,19417,12,1,16.8
38502,19418,3,1,19.25
38503,19418,25,1,16.8
38504,19419,1,1,12.25
38505,19419,25,1,16.8
38506,19420,23,1,14.7
38507,19420,38,1,12.6
38508,19420,41,1,9.8
38509,19421,6,1,9.8
38510,19421,26,1,10.5
38511,19422,46,1,21.0
38512,19422,39,1,14.0
38513,19423,2,1,15.75
38514,19424,20,1,12.6
38515,19425,9,1,13.3
38516,19425,41,1,9.8
38517,19425,8,1,7.0
38518,19426,47,1,16.8
38519,19426,24,1,11.2
38520,19426,36,1,6.3
38521,19427,14,1,11.2
38522,19427,28,1,7.7
38523,19427,44,1,17.5
38524,19428,41,1,9.8
38525,19428,21,1,20.3
38526,19429,16,1,17.5
38527,19430,16,1,17.5
38528,19431,9,1,13.3
38529,19432,24,1,11.2
38530,19432,40,1,14.7
38531,19433,15,1,6.3
38532,19433,11,1,9.1
38533,19434,43,1,13.3
38534,19434,47,1,16.8
38535,19434,17,1,9.8
38536,19435,49,1,12.25
38537,19435,41,1,9.8
38538,19436,22,1,21.0
38539,19436,14,1,11.2
38540,19436,5,1,10.5
38541,19437,36,1,6.3
38542,19437,49,1,12.25
38543,19438,6,1,9.8
38544,19439,25,1,16.8
38545,19440,46,1,21.0
38546,19440,5,1,10.5
38547,19440,45,1,19.25
38548,19441,24,1,11.2
38549,19441,28,1,7.7
38550,19442,46,1,21.0
38551,19442,7,1,7.7
38552,19443,44,1,17.5
38553,19444,44,1,17.5
38554,19444,7,1,7.7
38555,19444,42,1,6.3
38556,19445,43,1,13.3
38557,19446,45,1,19.25
38558,19446,31,1,14.7
38559,19446,13,1,7.0
38560,19447,47,1,16.8
38561,19448,15,1,6.3
38562,19449,5,1,10.5
38563,19449,45,1,19.25
38564,19449,21,1,20.3
38565,19450,23,1,14.7
38566,19451,34,1,16.8
38567,19451,38,1,12.6
38568,19451,44,1,17.5
38569,19452,8,1,7.0
38570,19453,1,1,12.25
38571,19453,33,1,7.0
38572,19453,27,1,15.75
38573,19454,33,1,7.0
38574,19455,42,1,6.3
38575,19456,19,1,10.5
38576,19457,35,1,13.3
38577,19457,11,1,9.1
38578,19458,21,1,20.3
38579,19459,35,1,13.3
38580,19460,46,1,21.0
38581,19460,4,1,8.75
38582,19461,40,1,14.7
38583,19462,14,1,11.2
38584,19463,29,1,18.2
38585,19464,31,1,14.7
38586,19465,18,1,12.25
38587,19466,42,1,6.3
38588,19466,34,1,16.8
38589,19467,7,1,7.7
38590,19468,31,1,14.7
38591,19468,32,1,12.25
38592,19468,46,1,21.0
38593,19469,16,1,17.5
38594,19470,46,1,21.0
38595,19470,17,1,9.8
38596,19470,23,1,14.7
38597,19471,24,1,11.2
38598,19471,23,1,14.7
38599,19471,27,1,15.75
38600,19472,37,1,15.75
38601,19472,8,1,7.0
38602,19472,29,1,18.2
38603,19473,21,1,20.3
38604,19473,9,1,13.3
38605,19474,38,1,12.6
38606,19474,10,1,8.4
38607,19474,29,1,18.2
38608,19475,33,1,7.0
38609,19476,48,1,8.75
38610,19476,17,1,9.8
38611,19477,9,1,13.3
38612,19477,7,1,7.7
38613,19478,9,1,13.3
38614,19478,38,1,12.6
38615,19478,47,1,16.8
38616,19479,6,1,9.8
38617,19480,15,1,6.3
38618,19481,40,1,14.7
38619,19481,35,1,13.3
38620,19481,3,1,19.25
38621,19482,32,1,12.25
38622,19482,40,1,14.7
38623,19483,38,1,12.6
38624,19483,28,1,7.7
38625,19483,3,1,19.25
38626,19484,10,1,8.4
38627,19484,13,1,7.0
38628,19484,37,1,15.75
38629,19485,31,1,14.7
38630,19486,3,1,19.25
38631,19487,30,1,20.3
38632,19487,17,1,9.8
38633,19488,24,1,11.2
38634,19489,9,1,13.3
38635,19489,44,1,17.5
38636,19489,8,1,7.0
38637,19490,10,1,8.4
38638,19490,49,1,12.25
38639,19491,18,1,12.25
38640,19491,26,1,10.5
38641,19492,16,1,17.5
38642,19492,10,1,8.4
38643,19492,24,1,11.2
38644,19493,42,1,6.3
38645,19493,11,1,9.1
38646,19494,7,1,7.7
38647,19495,44,1,17.5
38648,19496,32,1,12.25
38649,19496,22,1,21.0
38650,19496,36,1,6.3
38651,19497,12,1,16.8
38652,19497,30,1,20.3
38653,19497,4,1,8.75
38654,19498,7,1,7.7
38655,19498,12,1,16.8
38656,19499,13,1,7.0
38657,19499,48,1,8.75
38658,19500,33,1,7.0
38659,19501,12,1,16.8
38660,19501,40,1,14.7
38661,19502,24,1,11.2
38662,19502,21,1,20.3
38663,19502,8,1,7.0
38664,19503,36,1,6.3
38665,19503,48,1,8.75
38666,19503,26,1,10.5
38667,19504,7,1,7.7
38668,19505,26,1,10.5
38669,19506,44,1,17.5
38670,19507,9,1,13.3
38671,19507,15,1,6.3
38672,19508,1,1,12.25
38673,19508,35,1,13.3
38674,19508,49,1,12.25
38675,19509,45,1,19.25
38676,19509,49,1,12.25
38677,19509,15,1,6.3
38678,19510,8,1,7.0
38679,19510,12,1,16.8
38680,19511,28,1,7.7
38681,19511,48,1,8.75
38682,19511,22,1,21.0
38683,19512,30,1,20.3
38684,19512,27,1,15.75
38685,19513,18,1,12.25
38686,19514,5,1,10.5
38687,19514,10,1,8.4
38688,19515,40,1,14.7
38689,19515,39,1,14.0
38690,19515,6,1,9.8
38691,19516,5,1,10.5
38692,19517,31,1,14.7
38693,19518,10,1,8.4
38694,19518,25,1,16.8
38695,19518,8,1,7.0
38696,19519,4,1,8.75
38697,19520,23,1,14.7
38698,19521,21,1,20.3
38699,19521,42,1,6.3
38700,19522,28,1,7.7
38701,19522,17,1,9.8
38702,19522,9,1,13.3
38703,19523,10,1,8.4
38704,19524,26,1,10.5
38705,19524,40,1,14.7
38706,19525,43,1,13.3
38707,19525,47,1,16.8
38708,19525,3,1,19.25
38709,19526,9,1,13.3
38710,19527,27,1,15.75
38711,19527,39,1,14.0
38712,19528,45,1,19.25
38713,19529,35,1,13.3
38714,19530,21,1,20.3
38715,19531,12,1,16.8
38716,19532,31,1,14.7
38717,19532,41,1,9.8
38718,19532,27,1,15.75
38719,19533,1,1,12.25
38720,19533,6,1,9.8
38721,19533,2,1,15.75
38722,19534,12,1,16.8
38723,19534,11,1,9.1
38724,19534,37,1,15.75
38725,19535,46,1,21.0
38726,19535,31,1,14.7
38727,19536,25,1,16.8
38728,19536,1,1,12.25
38729,19536,47,1,16.8
38730,19537,37,1,15.75
38731,19538,49,1,12.25
38732,19538,9,1,13.3
38733,19538,5,1,10.5
38734,19539,9,1,13.3
38735,19540,24,1,11.2
38736,19540,15,1,6.3
38737,19540,17,1,9.8
38738,19541,9,1,13.3
38739,19542,45,1,19.25
38740,19542,2,1,15.75
38741,19542,19,1,10.5
38742,19543,34,1,16.8
38743,19543,42,1,6.3
38744,19543,23,1,14.7
38745,19544,41,1,9.8
38746,19544,4,1,8.75
38747,19545,33,1,7.0
38748,19546,34,1,16.8
38749,19546,35,1,13.3
38750,19547,16,1,17.5
38751,19547,31,1,14.7
38752,19548,3,1,19.25
38753,19548,31,1,14.7
38754,19549,24,1,11.2
38755,19550,46,1,21.0
38756,19550,49,1,12.25
38757,19550,36,1,6.3
38758,19551,32,1,12.25
38759,19551,39,1,14.0
38760,19551,43,1,13.3
38761,19552,15,1,6.3
38762,19552,42,1,6.3
38763,19552,2,1,15.75
38764,19553,10,1,8.4
38765,19553,24,1,11.2
38766,19553,14,1,11.2
38767,19554,38,1,12.6
38768,19554,49,1,12.25
38769,19554,16,1,17.5
38770,19555,8,1,7.0
38771,19556,37,1,15.75
38772,19556,3,1,19.25
38773,19557,16,1,17.5
38774,19557,23,1,14.7
38775,19557,37,1,15.75
38776,19558,16,1,17.5
38777,19559,8,1,7.0
38778,19559,38,1,12.6
38779,19560,28,1,7.7
38780,19561,23,1,14.7
38781,19561,22,1,21.0
38782,19562,39,1,14.0
38783,19562,10,1,8.4
38784,19563,3,1,19.25
38785,19563,4,1,8.75
38786,19564,19,1,10.5
38787,19564,39,1,14.0
38788,19565,33,1,7.0
38789,19565,48,1,8.75
38790,19565,4,1,8.75
38791,19566,25,1,16.8
38792,19567,16,1,17.5
38793,19567,1,1,12.25
38794,19567,34,1,16.8
38795,19568,35,1,13.3
38796,19568,8,1,7.0
38797,19568,4,1,8.75
38798,19569,46,1,21.0
38799,19569,12,1,16.8
38800,19569,3,1,19.25
38801,19570,48,1,8.75
38802,19571,26,1,10.5
38803,19572,14,1,11.2
38804,19573,48,1,8.75
38805,19574,38,1,12.6
38806,19574,11,1,9.1
38807,19575,41,1,9.8
38808,19575,5,1,10.5
38809,19575,45,1,19.25
38810,19576,36,1,6.3
38811,19577,47,1,16.8
38812,19577,25,1,16.8
38813,19577,23,1,14.7
38814,19578,41,1,9.8
38815,19578,42,1,6.3
38816,19578,26,1,10.5
38817,19579,22,1,21.0
38818,19580,41,1,9.8
38819,19580,9,1,13.3
38820,19580,26,1,10.5
38821,19581,42,1,6.3
38822,19582,5,1,10.5
38823,19582,39,1,14.0
38824,19582,21,1,20.3
38825,19583,13,1,7.0
38826,19583,3,1,19.25
38827,19584,19,1,10.5
38828,19585,38,1,12.6
38829,19586,29,1,18.2
38830,19586,28,1,7.7
38831,19586,35,1,13.3
38832,19587,27,1,15.75
38833,19588,15,1,6.3
38834,19589,5,1,10.5
38835,19590,15,1,6.3
38836,19591,16,1,17.5
38837,19592,43,1,13.3
38838,19592,42,1,6.3
38839,19593,45,1,19.25
38840,19594,45,1,19.25
38841,19594,26,1,10.5
38842,19594,17,1,9.8
38843,19595,17,1,9.8
38844,19596,42,1,6.3
38845,19596,5,1,10.5
38846,19596,8,1,7.0
38847,19597,2,1,15.75
38848,19598,23,1,14.7
38849,19599,35,1,13.3
38850,19599,31,1,14.7
38851,19600,3,1,19.25
38852,19600,2,1,15.75
38853,19600,27,1,15.75
38854,19601,2,1,15.75
38855,19601,11,1,9.1
38856,19602,39,1,14.0
38857,19602,26,1,10.5
38858,19602,3,1,19.25
38859,19603,31,1,14.7
38860,19603,11,1,9.1
38861,19604,12,1,16.8
38862,19604,36,1,6.3
38863,19604,20,1,12.6
38864,19605,11,1,9.1
38865,19605,31,1,14.7
38866,19606,31,1,14.7
38867,19606,23,1,14.7
38868,19607,45,1,19.25
38869,19607,5,1,10.5
38870,19608,12,1,16.8
38871,19609,7,1,7.7
38872,19609,3,1,19.25
38873,19609,8,1,7.0
38874,19610,21,1,20.3
38875,19611,20,1,12.6
38876,19611,22,1,21.0
38877,19612,33,1,7.0
38878,19613,21,1,20.3
38879,19614,46,1,21.0
38880,19614,5,1,10.5
38881,19615,18,1,12.25
38882,19615,24,1,11.2
38883,19615,28,1,7.7
38884,19616,44,1,17.5
38885,19616,6,1,9.8
38886,19616,10,1,8.4
38887,19617,6,1,9.8
38888,19617,9,1,13.3
38889,19617,29,1,18.2
38890,19618,35,1,13.3
38891,19619,22,1,21.0
38892,19620,4,1,8.75
38893,19620,46,1,21.0
38894,19620,29,1,18.2
38895,19621,35,1,13.3
38896,19622,48,1,8.75
38897,19622,33,1,7.0
38898,19623,44,1,17.5
38899,19624,12,1,16.8
38900,19624,40,1,14.7
38901,19625,10,1,8.4
38902,19625,41,1,9.8
38903,19625,26,1,10.5
38904,19626,42,1,6.3
38905,19626,29,1,18.2
38906,19627,9,1,13.3
38907,19627,39,1,14.0
38908,19627,26,1,10.5
38909,19628,37,1,15.75
38910,19629,35,1,13.3
38911,19629,7,1,7.7
38912,19630,41,1,9.8
38913,19630,5,1,10.5
38914,19630,9,1,13.3
38915,19631,3,1,19.25
38916,19632,1,1,12.25
38917,19632,47,1,16.8
38918,19632,15,1,6.3
38919,19633,46,1,21.0
38920,19634,27,1,15.75
38921,19634,31,1,14.7
38922,19634,21,1,20.3
38923,19635,23,1,14.7
38924,19635,18,1,12.25
38925,19635,49,1,12.25
38926,19636,20,1,12.6
38927,19637,49,1,12.25
38928,19637,37,1,15.75
38929,19637,7,1,7.7
38930,19638,5,1,10.5
38931,19639,28,1,7.7
38932,19639,2,1,15.75
38933,19640,2,1,15.75
38934,19641,49,1,12.25
38935,19641,46,1,21.0
38936,19641,30,1,20.3
38937,19642,9,1,13.3
38938,19643,11,1,9.1
38939,19644,6,1,9.8
38940,19644,39,1,14.0
38941,19645,43,1,13.3
38942,19646,21,1,20.3
38943,19647,25,1,16.8
38944,19647,31,1,14.7
38945,19648,38,1,12.6
38946,19649,26,1,10.5
38947,19649,33,1,7.0
38948,19650,35,1,13.3
38949,19651,35,1,13.3
38950,19652,43,1,13.3
38951,19652,11,1,9.1
38952,19653,13,1,7.0
38953,19653,15,1,6.3
38954,19653,43,1,13.3
38955,19654,4,1,8.75
38956,19654,38,1,12.6
38957,19655,37,1,15.75
38958,19656,3,1,19.25
38959,19656,10,1,8.4
38960,19656,37,1,15.75
38961,19657,29,1,18.2
38962,19657,7,1,7.7
38963,19657,17,1,9.8
38964,19658,8,1,7.0
38965,19658,49,1,12.25
38966,19658,5,1,10.5
38967,19659,7,1,7.7
38968,19659,21,1,20.3
38969,19659,30,1,20.3
38970,19660,3,1,19.25
38971,19661,30,1,20.3
38972,19661,23,1,14.7
38973,19661,8,1,7.0
38974,19662,22,1,21.0
38975,19662,28,1,7.7
38976,19663,26,1,10.5
38977,19664,39,1,14.0
38978,19664,48,1,8.75
38979,19664,38,1,12.6
38980,19665,43,1,13.3
38981,19665,26,1,10.5
38982,19666,32,1,12.25
38983,19667,14,1,11.2
38984,19667,12,1,16.8
38985,19668,12,1,16.8
38986,19669,46,1,21.0
38987,19669,16,1,17.5
38988,19669,40,1,14.7
38989,19670,3,1,19.25
38990,19670,11,1,9.1
38991,19671,10,1,8.4
38992,19671,33,1,7.0
38993,19671,23,1,14.7
38994,19672,19,1,10.5
38995,19672,41,1,9.8
38996,19673,12,1,16.8
38997,19673,7,1,7.7
38998,19673,13,1,7.0
38999,19674,30,1,20.3
39000,19674,18,1,12.25
39001,19674,4,1,8.75
39002,19675,37,1,15.75
39003,19675,7,1,7.7
39004,19676,46,1,21.0
39005,19676,16,1,17.5
39006,19676,8,1,7.0
39007,19677,25,1,16.8
39008,19677,40,1,14.7
39009,19677,21,1,20.3
39010,19678,23,1,14.7
39011,19678,18,1,12.25
39012,19678,48,1,8.75
39013,19679,24,1,11.2
39014,19679,7,1,7.7
39015,19680,15,1,6.3
39016,19680,31,1,14.7
39017,19681,46,1,21.0
39018,19681,45,1,19.25
39019,19682,26,1,10.5
39020,19683,41,1,9.8
39021,19683,9,1,13.3
39022,19683,38,1,12.6
39023,19684,19,1,10.5
39024,19685,19,1,10.5
39025,19686,37,1,15.75
39026,19686,30,1,20.3
39027,19686,27,1,15.75
39028,19687,30,1,20.3
39029,19687,34,1,16.8
39030,19687,32,1,12.25
39031,19688,46,1,21.0
39032,19688,9,1,13.3
39033,19689,25,1,16.8
39034,19690,18,1,12.25
39035,19690,43,1,13.3
39036,19690,8,1,7.0
39037,19691,38,1,12.6
39038,19691,32,1,12.25
39039,19691,1,1,12.25
39040,19692,18,1,12.25
39041,19693,42,1,6.3
39042,19693,21,1,20.3
39043,19693,28,1,7.7
39044,19694,3,1,19.25
39045,19694,11,1,9.1
39046,19695,44,1,17.5
39047,19695,12,1,16.8
39048,19695,45,1,19.25
39049,19696,22,1,21.0
39050,19697,46,1,21.0
39051,19697,37,1,15.75
39052,19697,42,1,6.3
39053,19698,45,1,19.25
39054,19698,40,1,14.7
39055,19698,19,1,10.5
39056,19699,37,1,15.75
39057,19700,40,1,14.7
39058,19701,37,1,15.75
39059,19702,42,1,6.3
39060,19702,14,1,11.2
39061,19703,30,1,20.3
39062,19704,42,1,6.3
39063,19705,2,1,15.75
39064,19706,45,1,19.25
39065,19706,9,1,13.3
39066,19706,33,1,7.0
39067,19707,47,1,16.8
39068,19708,2,1,15.75
39069,19708,27,1,15.75
39070,19708,16,1,17.5
39071,19709,11,1,9.1
39072,19709,31,1,14.7
39073,19709,49,1,12.25
39074,19710,20,1,12.6
39075,19710,13,1,7.0
39076,19710,18,1,12.25
39077,19711,38,1,12.6
39078,19711,29,1,18.2
39079,19712,27,1,15.75
39080,19712,8,1,7.0
39081,19712,24,1,11.2
39082,19713,44,1,17.5
39083,19714,40,1,14.7
39084,19714,46,1,21.0
39085,19714,23,1,14.7
39086,19715,3,1,19.25
39087,19715,27,1,15.75
39088,19716,36,1,6.3
39089,19717,46,1,21.0
39090,19717,19,1,10.5
39091,19717,15,1,6.3
39092,19718,39,1,14.0
39093,19718,28,1,7.7
39094,19719,28,1,7.7
39095,19720,45,1,19.25
39096,19721,9,1,13.3
39097,19721,29,1,18.2
39098,19721,11,1,9.1
39099,19722,46,1,21.0
39100,19723,14,1,11.2
39101,19723,23,1,14.7
39102,19723,42,1,6.3
39103,19724,31,1,14.7
39104,19724,38,1,12.6
39105,19724,47,1,16.8
39106,19725,10,1,8.4
39107,19726,3,1,19.25
39108,19726,30,1,20.3
39109,19726,31,1,14.7
39110,19727,37,1,15.75
39111,19727,33,1,7.0
39112,19727,48,1,8.75
39113,19728,41,1,9.8
39114,19729,49,1,12.25
39115,19730,47,1,16.8
39116,19731,39,1,14.0
39117,19732,2,1,15.75
39118,19733,39,1,14.0
39119,19733,37,1,15.75
39120,19734,46,1,21.0
39121,19734,19,1,10.5
39122,19735,49,1,12.25
39123,19735,18,1,12.25
39124,19736,8,1,7.0
39125,19736,27,1,15.75
39126,19736,31,1,14.7
39127,19737,15,1,6.3
39128,19737,9,1,13.3
39129,19738,29,1,18.2
39130,19738,49,1,12.25
39131,19739,14,1,11.2
39132,19739,49,1,12.25
39133,19740,38,1,12.6
39134,19741,34,1,16.8
39135,19742,18,1,12.25
39136,19742,49,1,12.25
39137,19742,43,1,13.3
39138,19743,43,1,13.3
39139,19743,23,1,14.7
39140,19744,6,1,9.8
39141,19744,1,1,12.25
39142,19745,44,1,17.5
39143,19746,43,1,13.3
39144,19747,39,1,14.0
39145,19748,45,1,19.25
39146,19749,45,1,19.25
39147,19750,4,1,8.75
39148,19750,33,1,7.0
39149,19750,14,1,11.2
39150,19751,39,1,14.0
39151,19752,17,1,9.8
39152,19752,40,1,14.7
39153,19753,39,1,14.0
39154,19753,23,1,14.7
39155,19753,40,1,14.7
39156,19754,49,1,12.25
39157,19754,47,1,16.8
39158,19754,23,1,14.7
39159,19755,17,1,9.8
39160,19755,9,1,13.3
39161,19756,32,1,12.25
39162,19757,36,1,6.3
39163,19757,35,1,13.3
39164,19757,47,1,16.8
39165,19758,25,1,16.8
39166,19758,2,1,15.75
39167,19759,16,1,17.5
39168,19759,48,1,8.75
39169,19760,25,1,16.8
39170,19760,7,1,7.7
39171,19760,15,1,6.3
39172,19761,18,1,12.25
39173,19761,30,1,20.3
39174,19762,46,1,21.0
39175,19762,29,1,18.2
39176,19762,6,1,9.8
39177,19763,29,1,18.2
39178,19764,39,1,14.0
39179,19765,45,1,19.25
39180,19765,7,1,7.7
39181,19766,31,1,14.7
39182,19766,9,1,13.3
39183,19767,28,1,7.7
39184,19767,5,1,10.5
39185,19768,30,1,20.3
39186,19769,15,1,6.3
39187,19769,29,1,18.2
39188,19769,38,1,12.6
39189,19770,33,1,7.0
39190,19770,35,1,13.3
39191,19770,4,1,8.75
39192,19771,47,1,16.8
39193,19771,18,1,12.25
39194,19771,15,1,6.3
39195,19772,9,1,13.3
39196,19772,10,1,8.4
39197,19772,7,1,7.7
39198,19773,45,1,19.25
39199,19774,23,1,14.7
39200,19774,27,1,15.75
39201,19775,33,1,7.0
39202,19775,36,1,6.3
39203,19775,17,1,9.8
39204,19776,1,1,12.25
39205,19776,31,1,14.7
39206,19777,20,1,12.6
39207,19777,45,1,19.25
39208,19778,31,1,14.7
39209,19779,29,1,18.2
39210,19779,36,1,6.3
39211,19780,15,1,6.3
39212,19780,27,1,15.75
39213,19781,14,1,11.2
39214,19782,48,1,8.75
39215,19782,40,1,14.7
39216,19782,35,1,13.3
39217,19783,35,1,13.3
39218,19784,20,1,12.6
39219,19784,7,1,7.7
39220,19784,17,1,9.8
39221,19785,32,1,12.25
39222,19785,13,1,7.0
39223,19785,17,1,9.8
39224,19786,34,1,16.8
39225,19786,20,1,12.6
39226,19786,17,1,9.8
39227,19787,41,1,9.8
39228,19788,12,1,16.8
39229,19789,18,1,12.25
39230,19789,20,1,12.6
39231,19790,39,1,14.0
39232,19791,19,1,10.5
39233,19791,26,1,10.5
39234,19791,39,1,14.0
39235,19792,28,1,7.7
39236,19793,1,1,12.25
39237,19794,1,1,12.25
39238,19794,21,1,20.3
39239,19795,40,1,14.7
39240,19795,18,1,12.25
39241,19795,2,1,15.75
39242,19796,6,1,9.8
39243,19796,15,1,6.3
39244,19797,43,1,13.3
39245,19798,31,1,14.7
39246,19799,14,1,11.2
39247,19799,15,1,6.3
39248,19799,33,1,7.0
39249,19800,44,1,17.5
39250,19800,16,1,17.5
39251,19801,31,1,14.7
39252,19802,37,1,15.75
39253,19803,37,1,15.75
39254,19803,32,1,12.25
39255,19803,30,1,20.3
39256,19804,3,1,19.25
39257,19805,27,1,15.75
39258,19805,43,1,13.3
39259,19805,12,1,16.8
39260,19806,47,1,16.8
39261,19806,46,1,21.0
39262,19807,7,1,7.7
39263,19807,44,1,17.5
39264,19807,47,1,16.8
39265,19808,21,1,20.3
39266,19809,49,1,12.25
39267,19810,15,1,6.3
39268,19811,28,1,7.7
39269,19811,35,1,13.3
39270,19812,1,1,12.25
39271,19813,1,1,12.25
39272,19813,36,1,6.3
39273,19813,5,1,10.5
39274,19814,45,1,19.25
39275,19815,4,1,8.75
39276,19815,38,1,12.6
39277,19815,45,1,19.25
39278,19816,38,1,12.6
39279,19816,28,1,7.7
39280,19817,32,1,12.25
39281,19817,44,1,17.5
39282,19817,43,1,13.3
39283,19818,46,1,21.0
39284,19818,35,1,13.3
39285,19818,6,1,9.8
39286,19819,44,1,17.5
39287,19820,42,1,6.3
39288,19820,48,1,8.75
39289,19821,28,1,7.7
39290,19822,20,1,12.6
39291,19823,7,1,7.7
39292,19823,47,1,16.8
39293,19823,18,1,12.25
39294,19824,17,1,9.8
39295,19824,15,1,6.3
