order_id,user_id,order_time,status,total_amount
28274,1088,2025-01-07 20:25:08,已出餐,15.05
28275,571,2025-01-07 20:25:13,已出餐,15.75
28276,692,2025-01-07 20:25:37,已出餐,8.75
28277,647,2025-01-07 20:25:44,已出餐,29.05
28278,57,2025-01-07 20:27:04,已出餐,29.05
28279,542,2025-01-07 20:27:07,已出餐,27.3
28280,342,2025-01-07 20:27:18,已出餐,7.7
28281,81,2025-01-07 20:27:38,已出餐,7.0
28282,480,2025-01-07 20:27:53,已出餐,28.0
28283,1057,2025-01-07 20:27:56,已出餐,13.3
28284,544,2025-01-07 20:27:57,已出餐,37.8
28285,647,2025-01-07 20:28:11,已出餐,52.5
28286,502,2025-01-07 20:28:11,已出餐,41.3
28287,571,2025-01-07 20:29:26,已出餐,42.7
28288,248,2025-01-07 20:29:27,已出餐,37.8
28289,626,2025-01-08 11:00:06,已出餐,23.1
28290,188,2025-01-08 11:01:02,已出餐,17.5
28291,158,2025-01-08 11:01:55,已出餐,6.3
28292,228,2025-01-08 11:03:42,已出餐,40.25
28293,663,2025-01-08 11:03:44,已出餐,29.4
28294,433,2025-01-08 11:03:52,已出餐,35.35
28295,173,2025-01-08 11:04:03,已出餐,12.6
28296,668,2025-01-08 11:04:51,已出餐,10.5
28297,619,2025-01-08 11:04:54,已出餐,7.7
28298,1089,2025-01-08 11:05:04,已出餐,32.55
28299,289,2025-01-08 11:05:21,已出餐,15.75
28300,378,2025-01-08 11:05:24,已出餐,23.8
28301,1024,2025-01-08 11:05:28,已出餐,20.3
28302,683,2025-01-08 11:05:48,已出餐,28.0
28303,343,2025-01-08 11:06:31,已出餐,32.9
28304,766,2025-01-08 11:06:45,已出餐,37.1
28305,600,2025-01-08 11:07:24,已出餐,41.65
28306,700,2025-01-08 11:07:38,已出餐,40.6
28307,601,2025-01-08 11:07:54,已出餐,23.8
28308,905,2025-01-08 11:08:27,已出餐,21.0
28309,522,2025-01-08 11:08:37,已出餐,44.8
28310,996,2025-01-08 11:09:22,已出餐,29.75
28311,112,2025-01-08 11:09:48,已出餐,13.3
28312,870,2025-01-08 11:10:40,已出餐,27.3
28313,714,2025-01-08 11:12:21,已出餐,14.7
28314,958,2025-01-08 11:14:00,已出餐,7.0
28315,451,2025-01-08 11:14:49,已出餐,32.55
28316,478,2025-01-08 11:15:08,已出餐,7.0
28317,1038,2025-01-08 11:15:11,已出餐,16.8
28318,456,2025-01-08 11:15:11,已出餐,51.8
28319,267,2025-01-08 11:15:22,已出餐,9.8
28320,1063,2025-01-08 11:15:29,已出餐,8.75
28321,117,2025-01-08 11:16:19,已出餐,33.6
28322,693,2025-01-08 11:16:20,已出餐,24.15
28323,914,2025-01-08 11:16:41,已出餐,22.75
28324,293,2025-01-08 11:16:55,已出餐,51.1
28325,919,2025-01-08 11:17:27,已出餐,13.3
28326,418,2025-01-08 11:18:51,已出餐,18.9
28327,430,2025-01-08 11:19:29,已出餐,25.9
28328,896,2025-01-08 11:19:42,已出餐,31.85
28329,989,2025-01-08 11:20:44,已出餐,40.25
28330,55,2025-01-08 11:21:01,已出餐,38.85
28331,609,2025-01-08 11:21:02,已出餐,34.3
28332,681,2025-01-08 11:21:26,已出餐,13.3
28333,479,2025-01-08 11:21:35,已出餐,53.55
28334,348,2025-01-08 11:21:38,已出餐,20.3
28335,302,2025-01-08 11:23:00,已出餐,50.4
28336,468,2025-01-08 11:23:42,已出餐,16.1
28337,334,2025-01-08 11:24:39,已出餐,15.75
28338,265,2025-01-08 11:24:51,已出餐,50.05
28339,321,2025-01-08 11:25:44,已出餐,12.25
28340,811,2025-01-08 11:26:07,已出餐,16.8
28341,890,2025-01-08 11:26:41,已出餐,19.95
28342,916,2025-01-08 11:27:01,已出餐,8.75
28343,812,2025-01-08 11:27:47,已出餐,36.05
28344,209,2025-01-08 11:28:00,已出餐,56.0
28345,809,2025-01-08 11:28:21,已出餐,16.45
28346,120,2025-01-08 11:28:31,已出餐,24.85
28347,369,2025-01-08 11:29:26,已出餐,41.3
28348,385,2025-01-08 11:29:30,已出餐,7.0
28349,820,2025-01-08 11:30:26,已出餐,45.15
28350,743,2025-01-08 11:30:29,已出餐,41.3
28351,153,2025-01-08 11:32:39,已出餐,12.25
28352,736,2025-01-08 11:32:55,已出餐,6.3
28353,1021,2025-01-08 11:33:42,已出餐,14.7
28354,696,2025-01-08 11:34:18,已出餐,24.5
28355,416,2025-01-08 11:34:25,已出餐,20.3
28356,1094,2025-01-08 11:34:26,已出餐,23.45
28357,919,2025-01-08 11:35:15,已出餐,37.8
28358,213,2025-01-08 11:35:23,已出餐,32.9
28359,507,2025-01-08 11:35:25,已出餐,49.0
28360,796,2025-01-08 11:35:27,已出餐,14.0
28361,256,2025-01-08 11:35:42,已出餐,29.75
28362,1095,2025-01-08 11:35:47,已出餐,10.5
28363,306,2025-01-08 11:36:33,已出餐,28.35
28364,443,2025-01-08 11:37:21,已出餐,24.5
28365,197,2025-01-08 11:38:12,已出餐,16.8
28366,754,2025-01-08 11:38:55,已出餐,17.5
28367,981,2025-01-08 11:39:10,已出餐,8.4
28368,444,2025-01-08 11:39:38,已出餐,13.3
28369,373,2025-01-08 11:40:48,已出餐,23.1
28370,535,2025-01-08 11:40:59,已出餐,39.55
28371,454,2025-01-08 11:41:01,已出餐,40.25
28372,666,2025-01-08 11:41:16,已出餐,34.3
28373,865,2025-01-08 11:41:46,已出餐,12.25
28374,127,2025-01-08 11:41:57,已出餐,15.75
28375,239,2025-01-08 11:42:16,已出餐,39.9
28376,815,2025-01-08 11:44:11,已出餐,15.4
28377,55,2025-01-08 11:44:12,已出餐,47.25
28378,31,2025-01-08 11:44:55,已出餐,33.6
28379,1089,2025-01-08 11:45:10,已出餐,16.8
28380,951,2025-01-08 11:45:44,已出餐,35.0
28381,386,2025-01-08 11:46:04,已出餐,14.7
28382,178,2025-01-08 11:46:55,已出餐,31.5
28383,830,2025-01-08 11:47:38,已出餐,28.0
28384,317,2025-01-08 11:48:16,已出餐,35.0
28385,195,2025-01-08 11:48:43,已出餐,27.65
28386,23,2025-01-08 11:48:54,已出餐,14.7
28387,628,2025-01-08 11:49:10,已出餐,10.5
28388,874,2025-01-08 11:49:27,已出餐,25.9
28389,282,2025-01-08 11:49:51,已出餐,15.75
28390,989,2025-01-08 11:52:31,已出餐,39.55
28391,800,2025-01-08 11:53:41,已出餐,10.5
28392,1033,2025-01-08 11:54:00,已出餐,37.1
28393,563,2025-01-08 11:55:21,已出餐,42.35
28394,817,2025-01-08 11:55:25,已出餐,17.5
28395,195,2025-01-08 11:55:29,已出餐,39.9
28396,722,2025-01-08 11:56:11,已出餐,17.5
28397,826,2025-01-08 11:56:42,已出餐,37.1
28398,862,2025-01-08 11:57:12,已出餐,36.75
28399,730,2025-01-08 11:57:24,已出餐,36.05
28400,1067,2025-01-08 11:57:25,已出餐,21.0
28401,942,2025-01-08 11:57:36,已出餐,33.95
28402,408,2025-01-08 11:57:48,已出餐,24.5
28403,315,2025-01-08 11:58:30,已出餐,23.1
28404,348,2025-01-08 11:58:35,已出餐,14.7
28405,798,2025-01-08 11:58:56,已出餐,17.5
28406,743,2025-01-08 12:00:06,已出餐,30.8
28407,219,2025-01-08 12:00:25,已出餐,32.2
28408,1068,2025-01-08 12:00:30,已出餐,14.7
28409,284,2025-01-08 12:01:25,已出餐,36.05
28410,413,2025-01-08 12:01:53,已出餐,46.9
28411,115,2025-01-08 12:03:13,已出餐,32.55
28412,435,2025-01-08 12:03:21,已出餐,42.0
28413,729,2025-01-08 12:04:01,已出餐,37.8
28414,139,2025-01-08 12:04:43,已出餐,37.1
28415,708,2025-01-08 12:04:53,已出餐,39.55
28416,922,2025-01-08 12:05:04,已出餐,41.3
28417,285,2025-01-08 12:05:50,已出餐,22.4
28418,858,2025-01-08 12:07:01,已出餐,36.05
28419,133,2025-01-08 12:07:47,已出餐,38.85
28420,294,2025-01-08 12:08:07,已出餐,34.3
28421,1068,2025-01-08 12:08:50,已出餐,29.05
28422,56,2025-01-08 12:09:08,已出餐,48.3
28423,378,2025-01-08 12:09:21,已出餐,7.7
28424,620,2025-01-08 12:10:06,已出餐,16.8
28425,868,2025-01-08 12:10:48,已出餐,12.6
28426,276,2025-01-08 12:11:29,已出餐,32.55
28427,979,2025-01-08 12:12:18,已出餐,12.25
28428,766,2025-01-08 12:12:35,已出餐,52.5
28429,891,2025-01-08 12:12:41,已出餐,37.1
28430,1057,2025-01-08 12:12:49,已出餐,40.25
28431,412,2025-01-08 12:13:13,已出餐,12.25
28432,1090,2025-01-08 12:14:25,已出餐,31.85
28433,912,2025-01-08 12:14:53,已出餐,23.45
28434,189,2025-01-08 12:15:09,已出餐,17.5
28435,410,2025-01-08 12:15:55,已出餐,21.35
28436,383,2025-01-08 12:16:03,已出餐,44.1
28437,685,2025-01-08 12:16:12,已出餐,24.5
28438,73,2025-01-08 12:16:37,已出餐,10.5
28439,511,2025-01-08 12:17:05,已出餐,32.9
28440,136,2025-01-08 12:17:21,已出餐,41.3
28441,245,2025-01-08 12:17:57,已出餐,34.3
28442,815,2025-01-08 12:18:20,已出餐,17.5
28443,43,2025-01-08 12:19:02,已出餐,29.75
28444,1066,2025-01-08 12:19:54,已出餐,12.25
28445,803,2025-01-08 12:21:51,已出餐,33.25
28446,815,2025-01-08 12:21:55,已出餐,15.75
28447,567,2025-01-08 12:22:23,已出餐,12.25
28448,387,2025-01-08 12:22:29,已出餐,34.3
28449,236,2025-01-08 12:23:08,已出餐,30.8
28450,19,2025-01-08 12:23:20,已出餐,20.3
28451,487,2025-01-08 12:23:56,已出餐,14.0
28452,175,2025-01-08 12:24:13,已出餐,7.7
28453,516,2025-01-08 12:25:15,已出餐,17.5
28454,952,2025-01-08 12:25:15,已出餐,7.7
28455,1014,2025-01-08 12:25:43,已出餐,6.3
28456,11,2025-01-08 12:26:37,已出餐,18.55
28457,312,2025-01-08 12:27:13,已出餐,6.3
28458,428,2025-01-08 12:28:11,已出餐,31.5
28459,102,2025-01-08 12:28:40,已出餐,37.8
28460,326,2025-01-08 12:28:52,已出餐,12.25
28461,224,2025-01-08 12:28:55,已出餐,42.35
28462,139,2025-01-08 12:29:05,已出餐,39.2
28463,26,2025-01-08 12:30:14,已出餐,19.25
28464,810,2025-01-08 12:30:52,已出餐,17.5
28465,670,2025-01-08 12:31:53,已出餐,24.5
28466,922,2025-01-08 12:32:54,已出餐,23.45
28467,400,2025-01-08 12:33:02,已出餐,40.95
28468,334,2025-01-08 12:33:14,已出餐,38.5
28469,470,2025-01-08 12:34:00,已出餐,32.55
28470,248,2025-01-08 12:34:01,已出餐,23.8
28471,928,2025-01-08 12:34:07,已出餐,17.5
28472,596,2025-01-08 12:34:38,已出餐,33.6
28473,196,2025-01-08 12:34:46,已出餐,39.9
28474,290,2025-01-08 12:34:59,已出餐,18.2
28475,861,2025-01-08 12:35:28,已出餐,32.9
28476,137,2025-01-08 12:37:03,已出餐,13.3
28477,301,2025-01-08 12:37:41,已出餐,40.25
28478,1091,2025-01-08 12:37:47,已出餐,45.85
28479,153,2025-01-08 12:38:36,已出餐,9.8
28480,793,2025-01-08 12:38:51,已出餐,31.5
28481,205,2025-01-08 12:39:08,已出餐,27.3
28482,845,2025-01-08 12:39:43,已出餐,24.5
28483,310,2025-01-08 12:39:48,已出餐,8.75
28484,114,2025-01-08 12:40:45,已出餐,35.0
28485,738,2025-01-08 12:40:56,已出餐,26.6
28486,51,2025-01-08 12:41:02,已出餐,13.3
28487,237,2025-01-08 12:41:09,已出餐,9.1
28488,1034,2025-01-08 12:42:23,已出餐,28.35
28489,59,2025-01-08 12:43:14,已出餐,30.45
28490,493,2025-01-08 12:43:19,已出餐,18.9
28491,88,2025-01-08 12:44:37,已出餐,19.25
28492,61,2025-01-08 12:45:03,已出餐,36.05
28493,39,2025-01-08 12:45:08,已出餐,14.7
28494,14,2025-01-08 12:45:51,已出餐,15.75
28495,1050,2025-01-08 12:45:55,已出餐,23.8
28496,807,2025-01-08 12:46:00,已出餐,15.75
28497,886,2025-01-08 12:46:19,已出餐,14.7
28498,907,2025-01-08 12:46:45,已出餐,29.4
28499,778,2025-01-08 12:46:49,已出餐,7.0
28500,69,2025-01-08 12:47:30,已出餐,10.5
28501,208,2025-01-08 12:47:31,已出餐,8.75
28502,833,2025-01-08 12:49:05,已出餐,30.45
28503,242,2025-01-08 12:49:47,已出餐,28.0
28504,911,2025-01-08 12:49:50,已出餐,8.4
28505,527,2025-01-08 12:50:01,已出餐,19.6
28506,1004,2025-01-08 12:50:05,已出餐,29.4
28507,136,2025-01-08 12:50:08,已出餐,9.1
28508,970,2025-01-08 12:50:09,已出餐,30.8
28509,41,2025-01-08 12:50:14,已出餐,20.3
28510,595,2025-01-08 12:50:40,已出餐,20.3
28511,653,2025-01-08 12:51:12,已出餐,32.9
28512,376,2025-01-08 12:51:33,已出餐,35.7
28513,1022,2025-01-08 12:51:57,已出餐,9.1
28514,681,2025-01-08 12:52:03,已出餐,31.5
28515,337,2025-01-08 12:52:23,已出餐,7.7
28516,742,2025-01-08 12:52:34,已出餐,29.75
28517,498,2025-01-08 12:52:50,已出餐,45.85
28518,263,2025-01-08 12:53:13,已出餐,37.8
28519,920,2025-01-08 12:53:17,已出餐,12.6
28520,513,2025-01-08 12:53:23,已出餐,42.7
28521,904,2025-01-08 12:54:15,已出餐,23.8
28522,779,2025-01-08 12:54:27,已出餐,7.0
28523,83,2025-01-08 12:55:22,已出餐,28.0
28524,278,2025-01-08 12:55:29,已出餐,10.5
28525,39,2025-01-08 12:55:30,已出餐,26.6
28526,463,2025-01-08 12:56:16,已出餐,27.3
28527,1096,2025-01-08 12:56:41,已出餐,38.85
28528,791,2025-01-08 12:56:51,已出餐,39.2
28529,668,2025-01-08 12:57:10,已出餐,31.5
28530,965,2025-01-08 12:57:50,已出餐,9.8
28531,619,2025-01-08 12:58:42,已出餐,36.4
28532,199,2025-01-08 12:59:01,已出餐,8.75
28533,239,2025-01-08 12:59:02,已出餐,14.0
28534,599,2025-01-08 12:59:26,已出餐,37.45
28535,76,2025-01-08 12:59:57,已出餐,16.1
28536,783,2025-01-08 13:00:01,已出餐,20.3
28537,387,2025-01-08 13:00:16,已出餐,8.4
28538,686,2025-01-08 13:00:27,已出餐,29.75
28539,69,2025-01-08 13:00:32,已出餐,49.35
28540,487,2025-01-08 13:00:49,已出餐,14.7
28541,26,2025-01-08 13:00:57,已出餐,7.7
28542,867,2025-01-08 13:00:57,已出餐,33.95
28543,960,2025-01-08 13:01:07,已出餐,22.75
28544,1097,2025-01-08 13:01:12,已出餐,48.3
28545,404,2025-01-08 13:01:16,已出餐,13.3
28546,929,2025-01-08 13:01:55,已出餐,43.05
28547,130,2025-01-08 13:01:59,已出餐,16.8
28548,66,2025-01-08 13:02:04,已出餐,16.8
28549,1038,2025-01-08 13:02:14,已出餐,10.5
28550,593,2025-01-08 13:02:26,已出餐,29.05
28551,948,2025-01-08 13:02:35,已出餐,27.3
28552,760,2025-01-08 13:02:36,已出餐,12.25
28553,957,2025-01-08 13:02:47,已出餐,39.2
28554,303,2025-01-08 13:02:49,已出餐,30.45
28555,845,2025-01-08 13:03:02,已出餐,45.85
28556,16,2025-01-08 13:03:06,已出餐,17.5
28557,845,2025-01-08 13:03:25,已出餐,37.1
28558,874,2025-01-08 13:03:51,已出餐,36.75
28559,737,2025-01-08 13:03:56,已出餐,13.3
28560,1060,2025-01-08 13:03:58,已出餐,44.1
28561,891,2025-01-08 13:03:59,已出餐,19.25
28562,173,2025-01-08 13:04:29,已出餐,31.85
28563,393,2025-01-08 13:04:43,已出餐,7.0
28564,345,2025-01-08 13:04:51,已出餐,28.0
28565,547,2025-01-08 13:05:00,已出餐,10.5
28566,599,2025-01-08 13:05:09,已出餐,10.5
28567,251,2025-01-08 13:05:13,已出餐,36.05
28568,560,2025-01-08 13:05:16,已出餐,26.6
28569,946,2025-01-08 13:05:20,已出餐,32.9
28570,847,2025-01-08 13:05:23,已出餐,25.55
28571,299,2025-01-08 13:05:52,已出餐,7.0
28572,54,2025-01-08 13:05:55,已出餐,17.5
28573,471,2025-01-08 13:05:59,已出餐,19.25
28574,1092,2025-01-08 13:07:08,已出餐,12.25
28575,748,2025-01-08 13:07:15,已出餐,6.3
28576,465,2025-01-08 13:07:25,已出餐,7.7
28577,79,2025-01-08 13:07:44,已出餐,24.5
28578,100,2025-01-08 13:07:46,已出餐,20.3
28579,262,2025-01-08 13:07:49,已出餐,24.5
28580,1010,2025-01-08 13:07:53,已出餐,7.0
28581,962,2025-01-08 13:08:06,已出餐,16.8
28582,682,2025-01-08 13:08:18,已出餐,50.4
28583,520,2025-01-08 13:08:38,已出餐,20.3
28584,557,2025-01-08 13:08:41,已出餐,40.6
28585,123,2025-01-08 13:08:49,已出餐,42.7
28586,42,2025-01-08 13:09:04,已出餐,39.2
28587,941,2025-01-08 13:09:13,已出餐,16.8
28588,177,2025-01-08 13:09:18,已出餐,12.25
28589,263,2025-01-08 13:10:13,已出餐,23.1
28590,782,2025-01-08 13:10:16,已出餐,27.3
28591,922,2025-01-08 13:10:21,已出餐,50.75
28592,62,2025-01-08 13:10:22,已出餐,24.85
28593,846,2025-01-08 13:10:33,已出餐,24.5
28594,742,2025-01-08 13:10:33,已出餐,22.05
28595,74,2025-01-08 13:10:48,已出餐,31.5
28596,341,2025-01-08 13:10:49,已出餐,38.5
28597,381,2025-01-08 13:11:33,已出餐,9.8
28598,884,2025-01-08 13:12:30,已出餐,13.3
28599,1078,2025-01-08 13:13:28,已出餐,47.95
28600,535,2025-01-08 13:13:39,已出餐,40.25
28601,539,2025-01-08 13:13:42,已出餐,12.25
28602,1091,2025-01-08 13:14:02,已出餐,13.3
28603,539,2025-01-08 13:14:03,已出餐,47.25
28604,522,2025-01-08 13:14:10,已出餐,20.3
28605,993,2025-01-08 13:14:56,已出餐,11.2
28606,96,2025-01-08 13:15:01,已出餐,45.85
28607,800,2025-01-08 13:15:56,已出餐,28.7
28608,413,2025-01-08 13:15:57,已出餐,29.75
28609,764,2025-01-08 13:16:56,已出餐,42.35
28610,382,2025-01-08 13:16:57,已出餐,8.75
28611,717,2025-01-08 13:17:03,已出餐,56.35
28612,239,2025-01-08 13:17:09,已出餐,9.8
28613,144,2025-01-08 13:17:47,已出餐,26.95
28614,1,2025-01-08 13:17:52,已出餐,15.75
28615,672,2025-01-08 13:18:20,已出餐,7.7
28616,59,2025-01-08 13:18:49,已出餐,32.9
28617,477,2025-01-08 13:19:01,已出餐,12.25
28618,9,2025-01-08 13:19:13,已出餐,14.7
28619,814,2025-01-08 13:19:27,已出餐,14.0
28620,741,2025-01-08 13:19:56,已出餐,17.5
28621,161,2025-01-08 13:20:08,已出餐,24.15
28622,783,2025-01-08 13:20:43,已出餐,43.75
28623,130,2025-01-08 13:20:51,已出餐,30.45
28624,501,2025-01-08 13:21:07,已出餐,21.7
28625,1013,2025-01-08 13:21:22,已出餐,19.25
28626,262,2025-01-08 13:21:31,已出餐,22.05
28627,472,2025-01-08 13:21:35,已出餐,12.6
28628,472,2025-01-08 13:21:45,已出餐,30.1
28629,945,2025-01-08 13:22:16,已出餐,23.1
28630,6,2025-01-08 13:22:46,已出餐,12.25
28631,495,2025-01-08 13:22:48,已出餐,13.3
28632,256,2025-01-08 13:23:02,已出餐,9.8
28633,896,2025-01-08 13:23:03,已出餐,19.25
28634,410,2025-01-08 13:23:05,已出餐,6.3
28635,464,2025-01-08 13:23:29,已出餐,30.45
28636,1089,2025-01-08 13:23:32,已出餐,14.7
28637,753,2025-01-08 13:23:46,已出餐,42.7
28638,496,2025-01-08 13:23:55,已出餐,29.05
28639,220,2025-01-08 13:23:59,已出餐,26.6
28640,712,2025-01-08 13:24:13,已出餐,10.5
28641,700,2025-01-08 13:24:14,已出餐,29.4
28642,263,2025-01-08 13:24:32,已出餐,46.55
28643,316,2025-01-08 13:24:36,已出餐,14.7
28644,789,2025-01-08 13:24:45,已出餐,30.8
28645,799,2025-01-08 13:24:58,已出餐,12.6
28646,524,2025-01-08 13:25:01,已出餐,12.25
28647,225,2025-01-08 13:25:26,已出餐,30.1
28648,654,2025-01-08 13:25:28,已出餐,28.7
28649,392,2025-01-08 13:25:31,已出餐,6.3
28650,1099,2025-01-08 13:25:44,已出餐,9.8
28651,1016,2025-01-08 13:26:02,已出餐,18.55
28652,683,2025-01-08 13:26:16,已出餐,14.7
28653,367,2025-01-08 13:26:40,已出餐,18.55
28654,887,2025-01-08 13:26:45,已出餐,10.5
28655,34,2025-01-08 13:27:06,已出餐,29.75
28656,808,2025-01-08 13:27:33,已出餐,14.7
28657,637,2025-01-08 13:28:22,已出餐,11.2
28658,759,2025-01-08 13:28:31,已出餐,18.2
28659,785,2025-01-08 13:28:36,已出餐,6.3
28660,548,2025-01-08 13:28:39,已出餐,42.7
28661,383,2025-01-08 13:28:51,已出餐,31.85
28662,271,2025-01-08 13:28:56,已出餐,15.75
28663,204,2025-01-08 13:29:15,已出餐,42.7
28664,207,2025-01-08 13:29:21,已出餐,10.5
28665,422,2025-01-08 13:29:35,已出餐,42.35
28666,391,2025-01-08 13:29:45,已出餐,23.1
28667,686,2025-01-08 17:00:01,已出餐,17.5
28668,55,2025-01-08 17:00:19,已出餐,25.55
28669,420,2025-01-08 17:03:05,已出餐,7.0
28670,834,2025-01-08 17:03:33,已出餐,39.55
28671,710,2025-01-08 17:03:41,已出餐,14.7
28672,1046,2025-01-08 17:04:13,已出餐,40.6
28673,899,2025-01-08 17:04:21,已出餐,18.9
28674,259,2025-01-08 17:04:21,已出餐,16.1
28675,795,2025-01-08 17:04:49,已出餐,24.5
28676,998,2025-01-08 17:07:04,已出餐,32.2
28677,403,2025-01-08 17:07:12,已出餐,33.6
28678,121,2025-01-08 17:08:09,已出餐,44.8
28679,494,2025-01-08 17:09:17,已出餐,22.75
28680,1010,2025-01-08 17:09:35,已出餐,34.3
28681,265,2025-01-08 17:09:40,已出餐,8.4
28682,496,2025-01-08 17:09:48,已出餐,14.0
28683,583,2025-01-08 17:11:19,已出餐,39.55
28684,327,2025-01-08 17:11:40,已出餐,16.8
28685,985,2025-01-08 17:11:56,已出餐,25.55
28686,645,2025-01-08 17:12:51,已出餐,21.7
28687,271,2025-01-08 17:13:08,已出餐,11.2
28688,517,2025-01-08 17:13:45,已出餐,18.2
28689,674,2025-01-08 17:13:59,已出餐,46.9
28690,718,2025-01-08 17:14:25,已出餐,8.75
28691,468,2025-01-08 17:14:39,已出餐,12.6
28692,186,2025-01-08 17:15:13,已出餐,27.3
28693,624,2025-01-08 17:15:18,已出餐,25.2
28694,364,2025-01-08 17:16:50,已出餐,17.5
28695,1045,2025-01-08 17:17:29,已出餐,21.7
28696,834,2025-01-08 17:19:10,已出餐,27.3
28697,1034,2025-01-08 17:19:23,已出餐,36.05
28698,468,2025-01-08 17:19:45,已出餐,12.6
28699,336,2025-01-08 17:19:46,已出餐,9.8
28700,278,2025-01-08 17:20:52,已出餐,9.1
28701,378,2025-01-08 17:21:13,已出餐,32.9
28702,1058,2025-01-08 17:21:45,已出餐,32.9
28703,856,2025-01-08 17:21:47,已出餐,37.8
28704,3,2025-01-08 17:22:38,已出餐,28.0
28705,749,2025-01-08 17:23:08,已出餐,17.5
28706,434,2025-01-08 17:23:15,已出餐,33.95
28707,1024,2025-01-08 17:23:29,已出餐,16.8
28708,518,2025-01-08 17:24:21,已出餐,18.9
28709,619,2025-01-08 17:25:06,已出餐,25.55
28710,437,2025-01-08 17:25:10,已出餐,16.8
28711,328,2025-01-08 17:25:57,已出餐,7.7
28712,330,2025-01-08 17:26:48,已出餐,7.7
28713,666,2025-01-08 17:27:40,已出餐,15.75
28714,138,2025-01-08 17:27:42,已出餐,23.1
28715,892,2025-01-08 17:28:26,已出餐,25.9
28716,747,2025-01-08 17:29:26,已出餐,32.2
28717,1057,2025-01-08 17:29:56,已出餐,17.5
28718,845,2025-01-08 17:30:06,已出餐,38.5
28719,1054,2025-01-08 17:30:27,已出餐,37.8
28720,533,2025-01-08 17:31:28,已出餐,8.75
28721,603,2025-01-08 17:31:36,已出餐,21.0
28722,316,2025-01-08 17:31:49,已出餐,16.8
28723,872,2025-01-08 17:33:04,已出餐,26.6
28724,109,2025-01-08 17:33:32,已出餐,18.2
28725,127,2025-01-08 17:33:41,已出餐,10.5
28726,310,2025-01-08 17:34:41,已出餐,28.7
28727,69,2025-01-08 17:35:08,已出餐,19.6
28728,515,2025-01-08 17:35:11,已出餐,33.95
28729,168,2025-01-08 17:35:39,已出餐,17.5
28730,393,2025-01-08 17:37:14,已出餐,28.0
28731,362,2025-01-08 17:37:16,已出餐,14.0
28732,630,2025-01-08 17:38:17,已出餐,13.3
28733,961,2025-01-08 17:39:18,已出餐,19.25
28734,718,2025-01-08 17:39:52,已出餐,9.8
28735,705,2025-01-08 17:39:52,已出餐,14.7
28736,270,2025-01-08 17:40:10,已出餐,35.0
28737,336,2025-01-08 17:40:33,已出餐,20.3
28738,870,2025-01-08 17:41:19,已出餐,18.2
28739,41,2025-01-08 17:42:45,已出餐,31.5
28740,894,2025-01-08 17:43:24,已出餐,23.45
28741,1047,2025-01-08 17:44:12,已出餐,12.6
28742,351,2025-01-08 17:45:10,已出餐,21.0
28743,813,2025-01-08 17:46:10,已出餐,18.2
28744,813,2025-01-08 17:46:20,已出餐,11.2
28745,524,2025-01-08 17:46:31,已出餐,16.8
28746,182,2025-01-08 17:46:49,已出餐,27.3
28747,437,2025-01-08 17:47:01,已出餐,24.5
28748,537,2025-01-08 17:47:07,已出餐,8.75
28749,276,2025-01-08 17:47:21,已出餐,33.25
28750,868,2025-01-08 17:47:42,已出餐,45.85
28751,213,2025-01-08 17:48:16,已出餐,33.25
28752,658,2025-01-08 17:48:36,已出餐,22.75
28753,451,2025-01-08 17:49:36,已出餐,11.2
28754,279,2025-01-08 17:49:37,已出餐,7.7
28755,42,2025-01-08 17:50:33,已出餐,28.35
28756,472,2025-01-08 17:51:07,已出餐,27.65
28757,34,2025-01-08 17:51:27,已出餐,6.3
28758,955,2025-01-08 17:52:44,已出餐,16.8
28759,271,2025-01-08 17:52:52,已出餐,40.25
28760,689,2025-01-08 17:52:58,已出餐,22.75
28761,430,2025-01-08 17:53:02,已出餐,43.05
28762,84,2025-01-08 17:53:30,已出餐,36.75
28763,231,2025-01-08 17:54:19,已出餐,40.25
28764,900,2025-01-08 17:54:40,已出餐,9.8
28765,508,2025-01-08 17:54:49,已出餐,14.7
28766,941,2025-01-08 17:55:24,已出餐,35.0
28767,979,2025-01-08 17:55:26,已出餐,25.2
28768,972,2025-01-08 17:55:43,已出餐,33.95
28769,822,2025-01-08 17:55:43,已出餐,16.8
28770,93,2025-01-08 17:57:04,已出餐,15.4
28771,197,2025-01-08 17:57:42,已出餐,27.3
28772,708,2025-01-08 17:57:55,已出餐,12.25
28773,748,2025-01-08 17:58:07,已出餐,40.25
28774,514,2025-01-08 17:58:46,已出餐,6.3
28775,327,2025-01-08 17:59:19,已出餐,6.3
28776,92,2025-01-08 17:59:57,已出餐,30.8
28777,580,2025-01-08 18:00:27,已出餐,19.6
28778,421,2025-01-08 18:00:29,已出餐,32.55
28779,364,2025-01-08 18:01:03,已出餐,17.5
28780,558,2025-01-08 18:01:05,已出餐,7.0
28781,596,2025-01-08 18:01:55,已出餐,16.8
28782,208,2025-01-08 18:02:34,已出餐,22.75
28783,349,2025-01-08 18:04:23,已出餐,26.95
28784,23,2025-01-08 18:04:58,已出餐,36.4
28785,168,2025-01-08 18:05:39,已出餐,6.3
28786,770,2025-01-08 18:07:59,已出餐,37.1
28787,45,2025-01-08 18:08:18,已出餐,28.7
28788,112,2025-01-08 18:09:04,已出餐,13.3
28789,428,2025-01-08 18:09:12,已出餐,35.0
